sentence,page,keyword(s),Company,Label
Introduction Part I Part II Sustainability Climate Change Environment Customers Communities Workplace Governance Appendix Safety Performance Assessment Edison International and SCE set annual corporate and organizational goals and targets that aim to eliminate SIF and reduce allinjuries.,74,['target'],eix,FALSE
Our commitment to hiring qualified women and advancing their opportunities in our workforce has never been stronger.,76,['commitment'],eix,FALSE
"Our DEI commitments included actions intended to continue to develop a robust pipeline of Black talent, as well as focusing on development and advancement opportunities throughout our organization, and improving theoverall labor market representation through partnerships with dedicated organizations and scholarship opportunities.",78,['commitment'],eix,FALSE
"WORKPLACE (CONTINUED) High-Potential Employees Edison International and SCE accelerate the development of high-potential employees through nine-month programs that stretch participants leadership capabilities, preparing them to address business priorities through a targeted curriculum, action-learning team projects, coaching and networking opportunities.",79,['target'],eix,FALSE
"In addition, we offer training programs targeted for specific groups of employees.",79,['target'],eix,FALSE
"In 2021, two of our DEI Commitments the Talent Development Accelerator and Career Counseling directly addressed growth and development opportunities.",80,['commitment'],eix,FALSE
"Corporate Governance Edison Internationals corporate governance, risk management, compliance practices and security protocols reflect our ongoing commitment to responsible conduct and transparent engagement with stakeholders.",81,['commitment'],eix,FALSE
"In 2021, the company was again recognized as a Trendsetter (highest rating) by the Center for Political Accountability, an independent nonprofit, nonpartisan organization, for our commitmentto transparency and accountability in corporate political spending.",86,['commitment'],eix,FALSE
Other Scope 3 emissions categories may be relevant to Edison International and this commitment that are not included here.,90,['commitment'],eix,FALSE
This chart shows a projection of Edison International's enterprisewide emissions in 2030 and 2045 based on assumptions aligned with SCE's Pathway 2045 white paper.,90,['2045'],eix,TRUE
"SUSTAINABILITY GOALS NET-ZERO COMMITMENT GOAL: Achieve net-zero greenhouse gas (GHG) emissions across Scopes 1, 2 and 3 by 2045, in alignment with economywide climate actions planned by the State of California.",90,"['net-zero', 'commitment', '2045']",eix,TRUE
SCE estimates line losses of up to approximately 10% in 2045.,91,['2045'],eix,FALSE
This projection is based on SCEs sector-specific GHG emissions target prescribed by the California Public Utilities Commission (CPUC) and aligned with the California Air Resources Board's (CARB) 2017 Scoping Plan.,91,['target'],eix,FALSE
SCE anticipates that the GHG emissions and GHG emissions intensity of its delivered power in terms of retail sales will be at or near zero in 2045.,91,['2045'],eix,TRUE
Serious Injuries to the Public 2018: 0 achieved 2019: 1 not achieved 2020: 1 not achieved 2021: 0 achieved Part I Part II Appendix About Report Forward-Looking Statements Sustainability Goals Non-GAAP Scorecard SASB TCFD GRI SDGs 92 1 Edison Internationals DEI goal is framed around the public commitment Edison International made to Paradigm for Parity in 2016.,93,['commitment'],eix,FALSE
The companys aspirational aim over the long term is to evolve our culture to one where employees take ownership of their own safety and the safety of those around them as a core part of their job and in support of the companys collective mission.,93,['long term'],eix,FALSE
SCE has expanded its plan to target injuries among field employees that result in the most DART categories by engaging local leaders to create actions based on safety data.,96,['target'],eix,FALSE
"In terms of its power portfolio, SCE has a long-term objective to supply 100% carbon-free power in terms of retail sales to customers by 2045, a medium-term objective to deliver power with 80% carbon-free resources by 2030, and related short-term goals, including related compliance requirements overseen by the CPUC and California Energy Commission (CEC).",107,['2045'],eix,TRUE
"In addition, SCE publishes white papers about the clean energy transition, including economywide actionsneeded to meet carbon neutrality, as well as the changes needed to SCEs grid to deliver highlevels of carbon-free resources.",107,['carbon neutral'],eix,FALSE
SCE is also focused on its role in helping the state achieve net-zero GHG emissions economywide by 2045 through anelectric-led strategy.,107,"['net-zero', '2045']",eix,TRUE
"In alignment with economywide actions planned by the State of California, Edison International is committed to achieving net-zero GHG emissions across Scopes 1, 2 and 3 by 2045.",107,"['net-zero', '2045']",eix,TRUE
"Edison Internationals business strategy is grounded in the clean energy transition and the companys role in helping to meet broader, economywide climate change goals, including achieving net-zero GHG emissions across Scopes 1, 2 and 3 by 2045.",108,"['net-zero', '2045']",eix,TRUE
"As shown in Pathway2045, SCE is exploring how to manage the changes to the grid that may present reliability risks with new technologies such as long duration energy storage and generation supplied from low-or zero-carbon fuels such ashydrogen.",109,['2045'],eix,FALSE
Edison Internationals business strategy is aligned with the transition to a net-zero economy.,109,['net-zero'],eix,TRUE
"In 2019, SCE released Pathway 2045, which examined the energy implications of Californias long-term decarbonization goals on both the economy as a whole and the electric sector and mapped out a feasible and low-cost path to meeting those goals.",109,['2045'],eix,TRUE
"The paper concludes that aggressive electrification across the economy, coupled with clean electricity, is the most affordable path to achieve net-zero GHG emissions economywide.",109,['net-zero'],eix,TRUE
